Date,alpha,beta,innovation,innovation_std,z_score,state_var_alpha,state_var_beta
2020-03-05,0.021485343713114058,0.6648196557239312,0.0790871536317237,0.02549407309373039,3.1021780372620467,0.027069924082826206,0.0019573808137313
2020-03-06,0.03710776333390258,0.6606568027230557,0.0047511475242330015,0.024575709863306018,0.19332697003096289,0.020539990447371374,0.0014937675690930366
2020-03-09,-0.377163346189012,0.7714473907055028,-0.1321255233593006,0.02599431382589213,-5.082862515404983,0.01389721337556302,0.0010187074428617826
2020-03-10,-0.4967839556589221,0.8032959626330578,-0.06045989049348277,0.023241605097887794,-2.6013646750661548,0.011782748569172519,0.0008688600155713855
2020-03-11,-0.6840214073985663,0.8531701347983544,-0.10738782418702542,0.023031376769671735,-4.662674978615966,0.010170235488532745,0.0007544897292995646
2020-03-12,-0.8775636428684543,0.9050845686452607,-0.09945172353085363,0.024154325091209405,-4.117346402986335,0.007960664293449451,0.0005955543441696107
2020-03-13,-1.0551576517092633,0.9518729998499742,-0.18033654055175408,0.022073568932931654,-8.169795337568145,0.0074881732088433175,0.0005628000226238151
2020-03-16,-1.3686885997890146,1.0355242515377028,-0.24890649983050994,0.022653213864959287,-10.987690369865199,0.0066739857355389825,0.000504883756873067
2020-03-17,-1.5651593253048306,1.0870637246900796,-0.24881606554139957,0.02190434420702517,-11.359210903086483,0.006374872822285663,0.00048434143051370645
2020-03-18,-1.8873789749997876,1.1721742977270142,-0.37561944525056856,0.0220249831414282,-17.054244393224614,0.006017940999976647,0.00045947976668554924
2020-03-19,-2.0586662345538986,1.2175134355701818,-0.20273470562018292,0.02203999870624892,-9.198489905659672,0.005671234762811202,0.00043522918639133637
2020-03-20,-2.185495996563988,1.2512405190656035,-0.14533462330581925,0.022128517104302633,-6.5677524897301245,0.005298364893135494,0.00040890256908059905
2020-03-23,-2.28805806022336,1.2787657970113442,-0.10378345965133406,0.022439818847039463,-4.6249686933201986,0.004806646054366458,0.00037352701745806545
2020-03-24,-2.3233738611575605,1.288112459907408,-0.05045974389603547,0.021934469384014985,-2.3004770716180913,0.004571021365615384,0.0003570638942915457
2020-03-25,-2.3970385730500436,1.30665597568538,-0.19713125945564514,0.021567421777945284,-9.14023296271928,0.004506111807350014,0.00035299217479960453
